1.60854454019E12,225.0
1.608544540191E12,225.0
1.608544540191E12,225.0
1.608544540192E12,225.0
1.608544540193E12,225.0
1.608544540193E12,225.0
1.60854454053E12,0.0
1.608544540531E12,225.0
1.608544540532E12,225.0
1.608544540532E12,225.0
1.608544540533E12,0.0
1.608544540534E12,225.0
1.608544540534E12,225.0
1.608544540534E12,22.0
1.608544540536E12,5.0
1.608544540536E12,225.0
1.608544540537E12,225.0
1.608544540537E12,2.0
1.60854454058E12,25.0
1.60854454058E12,225.0
1.60854454058E12,225.0
1.608544540581E12,225.0
1.608544540582E12,225.0
1.608544540582E12,225.0
1.608544540628E12,225.0
1.608544540628E12,225.0
1.608544540629E12,225.0
1.608544540631E12,225.0
1.608544540631E12,225.0
1.608544540631E12,225.0
1.608544540676E12,0.0
1.608544540677E12,225.0
1.608544540677E12,225.0
1.608544540678E12,225.0
1.608544540679E12,0.0
1.60854454068E12,225.0
1.608544540682E12,225.0
1.608544540682E12,22.0
1.608544540725E12,5.0
1.608544540727E12,225.0
1.608544540728E12,225.0
1.608544540728E12,2.0
1.608544540729E12,25.0
1.608544540731E12,225.0
1.608544540731E12,225.0
1.608544540775E12,225.0
1.608544540776E12,225.0
1.608544540776E12,225.0
1.608544540778E12,225.0
1.608544540778E12,225.0
1.608544540779E12,225.0
1.608544540822E12,225.0
1.608544540823E12,225.0
1.608544540823E12,225.0
1.608544540824E12,0.0
1.608544540824E12,225.0
1.608544540825E12,225.0
1.608544540825E12,225.0
1.608544540826E12,225.0
1.608544540827E12,225.0
1.608544540829E12,225.0
1.608544540872E12,223.0
1.608544540872E12,225.0
1.608544540872E12,225.0
1.608544540873E12,225.0
1.608544540874E12,225.0
1.608544540874E12,225.0
1.60854454092E12,225.0
1.608544540921E12,225.0
1.608544540921E12,225.0
1.608544540922E12,225.0
1.608544540922E12,225.0
1.608544540922E12,225.0
1.608544540969E12,225.0
1.60854454097E12,225.0
1.60854454097E12,225.0
1.608544540971E12,225.0
1.608544540971E12,225.0
1.608544540972E12,225.0
1.608544541017E12,225.0
1.608544541019E12,225.0
1.608544541019E12,225.0
1.60854454102E12,223.0
1.60854454102E12,225.0
1.608544541021E12,225.0
1.608544541066E12,225.0
1.608544541066E12,225.0
1.608544541067E12,225.0
1.608544541068E12,225.0
1.608544541068E12,225.0
1.608544541115E12,225.0
1.608544541116E12,225.0
1.608544541116E12,225.0
1.608544541117E12,225.0
1.608544541118E12,225.0
1.608544541118E12,225.0
1.608544541119E12,225.0
1.60854454112E12,225.0
1.608544541121E12,225.0
1.608544541164E12,0.0
1.608544541165E12,225.0
1.608544541165E12,225.0
1.608544541165E12,225.0
1.608544541166E12,0.0
1.608544541166E12,225.0
1.608544541166E12,225.0
1.608544541167E12,22.0
1.608544541213E12,225.0
1.608544541213E12,225.0
1.608544541213E12,225.0
1.608544541214E12,225.0
1.608544541214E12,225.0
1.608544541215E12,225.0
1.608544541262E12,225.0
1.608544541262E12,225.0
1.608544541262E12,225.0
1.608544541263E12,225.0
1.608544541263E12,225.0
1.608544541263E12,225.0
1.608544541311E12,225.0
1.608544541311E12,225.0
1.608544541311E12,225.0
1.608544541312E12,225.0
1.608544541313E12,225.0
1.608544541313E12,225.0
1.608544541359E12,0.0
1.608544541359E12,225.0
1.60854454136E12,225.0
1.60854454136E12,225.0
1.608544541407E12,0.0
1.608544541408E12,225.0
1.608544541408E12,225.0
1.608544541408E12,22.0
1.60854454141E12,5.0
1.60854454141E12,225.0
1.608544541411E12,225.0
1.608544541411E12,2.0
1.608544541456E12,25.0
1.608544541458E12,225.0
1.608544541459E12,225.0
1.608544541461E12,225.0
1.608544541461E12,225.0
1.608544541462E12,225.0
1.608544541505E12,225.0
1.608544541505E12,225.0
1.608544541506E12,225.0
1.608544541507E12,225.0
1.608544541508E12,225.0
1.608544541514E12,225.0
1.608544541554E12,223.0
1.608544541554E12,225.0
1.608544541554E12,225.0
1.608544541555E12,225.0
1.608544541555E12,225.0
1.608544541556E12,225.0
1.608544541602E12,225.0
1.608544541603E12,225.0
1.608544541603E12,225.0
1.608544541651E12,0.0
1.608544541652E12,225.0
1.608544541652E12,225.0
1.608544541652E12,225.0
1.608544541653E12,225.0
1.608544541653E12,225.0
1.608544541653E12,225.0
1.608544541701E12,225.0
1.608544541701E12,225.0
1.608544541701E12,225.0
1.608544541749E12,225.0
1.60854454175E12,225.0
1.60854454175E12,225.0
1.608544541751E12,226.0
1.608544541751E12,226.0
1.608544541752E12,224.0
1.608544541798E12,224.0
1.608544541799E12,226.0
1.608544541799E12,227.0
1.6085445418E12,226.0
1.608544541801E12,224.0
1.608544541801E12,224.0
1.608544541847E12,224.0
1.608544541848E12,225.0
1.608544541848E12,226.0
1.608544541849E12,226.0
1.608544541849E12,226.0
1.60854454185E12,227.0
1.608544541895E12,227.0
1.608544541895E12,227.0
1.608544541896E12,226.0
1.608544541898E12,227.0
1.608544541899E12,227.0
1.608544541901E12,227.0
1.608544541944E12,226.0
1.608544541944E12,226.0
1.608544541945E12,226.0
1.608544541945E12,225.0
1.608544541945E12,225.0
1.608544541945E12,225.0
1.608544541946E12,225.0
1.608544541993E12,305.0
1.608544541993E12,305.0
1.608544541993E12,305.0
1.608544541995E12,305.0
1.608544542041E12,305.0
1.608544542041E12,304.0
1.608544542042E12,304.0
1.608544542044E12,304.0
1.608544542044E12,304.0
1.608544542044E12,304.0
1.608544542045E12,303.0
1.608544542045E12,303.0
1.608544542045E12,303.0
1.60854454209E12,0.0
1.608544542091E12,303.0
1.608544542091E12,303.0
1.608544542091E12,302.0
1.608544542092E12,0.0
1.608544542092E12,302.0
1.608544542092E12,302.0
1.608544542092E12,30.0
1.608544542139E12,300.0
1.608544542139E12,300.0
1.608544542139E12,300.0
1.60854454214E12,300.0
1.60854454214E12,300.0
