1.608547095047E12,202.0
1.608547095048E12,203.0
1.608547095048E12,202.0
1.60854709505E12,200.0
1.608547095051E12,200.0
1.608547095058E12,201.0
1.608547095387E12,0.0
1.608547095387E12,203.0
1.608547095387E12,202.0
1.608547095388E12,200.0
1.608547095388E12,0.0
1.608547095388E12,200.0
1.608547095389E12,201.0
1.608547095389E12,20.0
1.60854709539E12,3.0
1.60854709539E12,202.0
1.60854709539E12,200.0
1.608547095391E12,2.0
1.608547095435E12,0.0
1.608547095435E12,201.0
1.608547095435E12,203.0
1.608547095436E12,201.0
1.608547095436E12,201.0
1.608547095437E12,200.0
1.608547095484E12,201.0
1.608547095485E12,203.0
1.608547095485E12,202.0
1.608547095486E12,201.0
1.608547095486E12,200.0
1.608547095486E12,201.0
1.608547095533E12,0.0
1.608547095533E12,203.0
1.608547095533E12,202.0
1.608547095534E12,201.0
1.608547095534E12,0.0
1.608547095534E12,200.0
1.608547095535E12,201.0
1.608547095535E12,20.0
1.608547095581E12,2.0
1.608547095582E12,202.0
1.608547095582E12,201.0
1.608547095582E12,2.0
1.608547095583E12,0.0
1.608547095584E12,200.0
1.608547095584E12,202.0
1.60854709568E12,202.0
1.60854709568E12,202.0
1.608547095681E12,200.0
1.608547095682E12,200.0
1.608547095682E12,202.0
1.608547095682E12,200.0
1.608547095728E12,202.0
1.608547095728E12,200.0
1.608547095728E12,200.0
1.608547095729E12,0.0
1.608547095729E12,201.0
1.608547095729E12,202.0
1.608547095729E12,202.0
1.608547095776E12,0.0
1.608547095777E12,200.0
1.608547095777E12,200.0
1.608547095777E12,20.0
1.608547095778E12,1.0
1.608547095778E12,202.0
1.608547095778E12,202.0
1.608547095779E12,2.0
1.608547095825E12,0.0
1.608547095825E12,200.0
1.608547095825E12,201.0
1.608547095826E12,202.0
1.608547095826E12,202.0
1.608547095826E12,200.0
1.608547095874E12,202.0
1.608547095874E12,201.0
1.608547095874E12,200.0
1.608547095875E12,201.0
1.608547095875E12,200.0
1.608547095876E12,202.0
1.608547095972E12,201.0
1.608547095972E12,200.0
1.608547095972E12,199.0
1.608547095973E12,200.0
1.608547095973E12,199.0
1.608547095974E12,200.0
1.60854709602E12,202.0
1.608547096021E12,201.0
1.608547096021E12,200.0
1.608547096022E12,199.0
1.608547096022E12,200.0
1.608547096022E12,201.0
1.608547096069E12,201.0
1.608547096069E12,201.0
1.60854709607E12,200.0
1.60854709607E12,199.0
1.608547096071E12,199.0
1.608547096071E12,201.0
1.608547096118E12,202.0
1.608547096118E12,201.0
1.608547096118E12,199.0
1.608547096119E12,198.0
1.608547096119E12,199.0
1.608547096119E12,201.0
1.608547096166E12,202.0
1.608547096167E12,201.0
1.608547096167E12,199.0
1.608547096168E12,200.0
