1.608549823741E12,221984.88320354835,84486.52258681312,211115.23991553544,237410.1252833531
1.608549825918E12,205261.3665479385,100689.61435527465,223475.4074365249,296173.6211969396
1.608549827913E12,243800.8442441646,106067.64166974463,229115.97669139726,299800.80896846525
1.608549829905E12,195919.51473148388,99319.81876125076,227313.92855250108,297222.332222398
1.608549831863E12,204644.75082446492,91099.78938861254,157670.81630742375,188844.15452427696
1.608549833856E12,102620.13606016281,61642.77694046557,106153.1734368085,105750.41309154722
1.608549835852E12,72386.12123976223,45918.48333078245,90843.102759692,98583.4658666246
1.608549837851E12,39700.11563753016,45690.85652912463,78939.63485124274,71853.6226255028
1.608549839852E12,34317.07477294312,43491.98475843089,76591.05921761294,74913.48578085216
1.608549841847E12,35438.02614687228,36514.53225618986,76022.34631496736,76290.21810538464
1.608549843795E12,36708.8865842282,41029.51745821068,71576.88687094624,82538.8232766238
1.608549845747E12,35857.56149885012,42285.41745147106,67414.61075074162,75935.62570321822
1.608549847697E12,36840.498295135905,41788.20580884275,67552.34368995567,72506.92319705768
1.608549849842E12,232950.23893855984,83403.22915421837,120059.55240997927,132749.6803278064
1.60854985189E12,239088.26468876982,79499.98611008626,138987.20972255972,136651.52039988557
1.608549853839E12,243847.96998765026,90299.47941995152,176958.18500388833,153207.315131804
1.608549855741E12,244296.0883181397,116879.10082116484,160298.97937041867,170560.60918926707
1.608549857789E12,60448.17017388804,85427.35095273692,136825.3862367841,131028.25153107154
1.608549859838E12,81431.6015694005,88301.00865107062,120394.32309196568,125588.69780553045
1.608549861837E12,83681.30717460811,80144.84045465938,100901.76204361826,107222.61598000713
1.608549863783E12,49786.50414914935,48864.86859537388,78668.10442498923,85562.288106084
1.608549865784E12,159830.57024925624,82186.47028955117,129918.52041903083,123519.16094933476
1.608549867782E12,164495.9309826872,100657.27977855426,134685.9270531975,154258.2959766776
1.608549869735E12,176639.18870992097,102889.36329443558,140287.8435002812,163655.5779787677
1.608549871743E12,308378.003154787,148777.7430299508,193138.35373529594,275513.5467556258
1.608549873778E12,235196.83297190908,116022.66942863101,220140.08823344728,287094.1801305235
1.608549875825E12,232256.20888819845,118755.00301000058,220014.16123911826,280029.27995172143
1.608549877874E12,242295.10768194465,121879.00385663667,226312.40669154937,281652.32854902855
1.608549879778E12,168560.38994886394,122278.59127098574,217123.46937128194,233178.18216120818
1.60854988187E12,146598.06283477833,61277.557278956454,112167.69561247299,133643.4739536399
1.608549883823E12,60262.81896899746,35852.12099912807,93804.06068611937,96167.82361408843
1.60854988582E12,52137.43810497584,34324.51751087681,76826.86324359244,78994.28159936887
1.608549887918E12,43984.50432611134,44009.6883988653,64607.868416056284,76412.04457056
1.608549889816E12,41301.70243590188,49971.503824751446,64724.50595917403,80578.98405127782
1.608549891816E12,33096.54074714383,49152.73318996746,61024.99909820252,81116.65455771612
1.608549893765E12,35890.15530060512,45483.708415416586,70099.01436108211,80925.63206546806
1.608549895961E12,38511.6727991425,35863.870117947,69840.98239388697,84554.29809693916
1.608549897958E12,39525.85301539722,38144.475162576186,67594.93622358423,81167.89247771008
1.608549899907E12,41111.71446494615,41225.37332774662,65426.66975333299,82876.16343930532
1.608549901954E12,45582.25075867932,34490.96457475996,59171.10405517363,77842.37268671211
1.608549904005E12,32241.26653378423,32940.58344451308,57529.59361292665,67874.58641310039
1.608549905952E12,34187.4569550072,31188.052033958505,62469.53718724976,66631.12989211747
1.608549907953E12,32709.786219158323,31799.005904429076,56850.836296038884,62879.51221499223
1.608549909949E12,31515.07847854234,27820.16501968392,53383.65732854213,62010.77326555535
1.608549911953E12,31145.731285161168,32273.596801606793,54154.39265500232,61229.063739252575
1.608549913952E12,33150.54662196908,32878.859815203636,54058.46200886167,58344.60765020816
1.608549915994E12,33956.57202147365,34990.303189172766,55235.12366242314,59879.35323434747
1.60854991809E12,67813.21028061507,38882.401022942344,58981.21125289282,64191.85627362957
1.608549920091E12,96135.11919335292,45485.60008797393,105716.270019566,96484.16469855873
1.608549922041E12,101880.4035535619,49615.400439560355,105302.22002934913,102167.92695642561
1.608549924087E12,103812.58374136609,49666.864714462994,105126.91605097448,100866.86156649211
1.608549926184E12,52870.24222425201,44617.910753478034,113781.16181671919,98941.12076779109
1.608549928087E12,50257.03451157982,37159.59122570317,76466.90940754663,63866.78779058934
1.608549930037E12,34849.041594019465,33482.173393431665,77706.59684348856,58342.99885830866
1.608549932043E12,31403.0058006656,33776.431730267985,71239.21392260458,58171.50451598349
1.608549934032E12,33291.936643443354,32692.867290595957,62472.990592528055,59667.02398772571
1.608549936035E12,32555.203522675733,29902.411653694006,59612.39679896111,58701.24248212314
1.608549938024E12,31366.32118236485,25232.092997960506,53252.41901561541,53207.71038583734
1.608549940172E12,28877.58467807791,29453.81681090255,56403.8679989318,54287.904501833196
1.608549942074E12,29546.217587796196,32088.631051164084,59860.550009975814,60733.90233570235
1.608549944079E12,28354.806875821836,32179.73599630548,53067.66795114654,62225.60521089955
1.608549946121E12,28697.72004144733,28469.066769235353,52894.94641487874,59676.26149634736
1.608549948121E12,31177.616305828113,27134.683926388774,45206.34858114081,54942.14638751466
1.60854995017E12,28371.76744083748,27626.636213008063,39424.60572776495,55153.84245182348
1.608549952117E12,28180.65444475019,26400.021810823877,54497.713412335535,53549.88165278281
1.60854995412E12,31882.940706867175,31618.119561752403,61683.61913440192,55823.29894998421
1.608549956164E12,29950.386569735703,32020.412284006296,60316.441986407866,55774.065701738495
1.608549958164E12,25295.045634506216,34532.298005368924,64673.53920782522,58057.427630239625
1.608549960309E12,26145.25438208766,34533.30201745833,60926.00204725407,56328.94900541932
1.608549962305E12,27039.992968098406,28621.211903789896,62761.096185445786,56928.30099800305
1.608549964211E12,25441.86460312771,33562.664714303355,66460.68359241707,60204.056388219244
1.608549966305E12,26452.646876052193,33887.37699459926,59934.36356963703,56304.35027747735
1.608549968254E12,27440.803022340446,34106.17848703578,53705.312093992565,52458.480453990676
1.608549970302E12,26766.396693654886,38931.8672871476,55697.17574541127,52630.19366728229
1.608549972254E12,29997.406859842646,37336.256163457045,52677.923892172024,53262.84174674174
1.608549974301E12,32376.17411520906,35852.605695521066,50713.01697616179,52146.47056174924
1.608549976249E12,29722.427437855877,39030.92809336429,59869.11133859897,56664.38122645474
1.608549978295E12,29940.645918508544,35997.94400295732,56391.0227959124,56236.99525357275
1.608549980446E12,32167.64319692358,26512.48246923446,58654.786627568144,54233.4788928656
1.60854998239E12,29055.233192402182,29121.037030424795,58144.74659049923,52822.037861831
1.608549984342E12,31494.7838865915,33773.32737239194,56084.81902049393,51476.5859541469
1.608549986341E12,28124.00990942701,34883.71921955013,58253.95987898208,52221.53389442821
1.60854998849E12,23277.534289138966,37170.022547296554,55154.0868400605,52251.65926450133
1.608549990386E12,28190.99810356198,33345.629734760725,57634.74006977044,53544.43594142844
1.608549992343E12,27102.910903571013,37366.14409873626,58709.0846294435,58710.32837604982
1.608549994432E12,22918.075755197962,36108.27398309111,55866.51420042146,59763.942113755715
1.608549996335E12,24849.981059264686,33556.54807656139,70217.77823719913,60823.79955287255
1.608549998334E12,23064.866263044398,35353.551786826436,67353.20537765547,63022.302178348924
1.608550000429E12,29354.925577042515,26128.917363722794,66688.80030450407,59619.7061401776
1.608550002425E12,34786.42891581848,28488.469338146788,65766.7904029762,59374.35918822512
1.608550004471E12,30015.531017964913,24248.379570198747,54099.24786065611,59958.88331120916
1.608550006373E12,26252.92718614433,30851.03584223948,48611.44091707013,57844.25472297776
1.608550008378E12,27052.942424998117,33272.31348282252,55863.325056954454,58743.66878956142
1.608550010376E12,29191.871785641506,36158.99017585113,54396.63245240602,58914.465340295064
1.608550012377E12,29761.260993361688,33694.02319697885,60955.834509187014,59129.39523524844
1.608550014372E12,28649.719308558317,38425.48761592598,62383.83412201226,60794.34561557273
1.608550016421E12,29584.81751513784,37766.459767065775,59791.10310540724,60517.41909817261
1.608550018418E12,32198.402427491485,33226.51028879521,64395.17172319718,61570.84840043568
1.608550020416E12,33035.465227440196,30365.79360832462,69440.8305646003,62134.20077845869
1.608550022464E12,35095.7864499407,30623.021788968315,69226.2495336928,59419.9563982611
1.608550024421E12,33740.05406121863,36853.351151693125,67562.33300386532,55437.36224597462
1.608550026508E12,29900.415701205104,42702.325829255715,63277.322605923204,54360.033633279636
1.608550028459E12,32697.53236552718,36868.11628184289,60361.63909564441,55892.117476443826
1.608550030413E12,29995.420988500016,40066.86157922878,60345.63225087087,57851.336574083965
1.608550032458E12,28714.97272412578,34801.20799956565,58850.36273823643,62422.15030706341
1.608550034504E12,32693.676551173925,31548.988104128515,57016.6177852309,61672.583878541096
1.608550036555E12,33447.07869535953,34325.282402314035,58195.81595279824,60668.71115411116
1.608550038452E12,33991.77240312244,30068.399010382804,56518.579973838256,58500.88307993463
1.608550040406E12,33787.40889573854,29947.37675281052,57402.27062415134,56172.429505648055
1.608550042405E12,33031.53749713014,27739.78473107629,57937.67352484967,54756.509327745756
1.608550044351E12,32199.427034443685,29176.734551635185,55918.094907236016,63079.21598234416
1.608550046305E12,29531.874090647678,34409.55261213492,57602.85212967821,62580.65857912867
1.608550048256E12,27218.525574249044,34756.08607393685,59583.5846297581,65054.61914850977
1.608550050352E12,29273.808955103,31523.13206407398,60324.873196797176,65167.624949576326
1.608550052346E12,28654.982085858086,34970.804184964385,58704.49295488857,63968.92063163331
1.608550054345E12,28712.333701128922,37468.86302628902,59166.81890412305,61834.37947050096
1.608550056393E12,32532.381713640432,36497.98673761538,56924.07413892588,53744.95282417597
1.608550058294E12,30413.555607949078,35561.06468210221,59361.09677700819,55781.87995541472
1.608550060294E12,30545.38814678582,31364.401683913373,58930.4511388483,54102.28874869666
1.608550062299E12,31763.864413014293,26432.46645845972,54567.151608541586,57879.397830753165
1.608550064194E12,29634.40777168267,31303.808053661927,57151.79434706344,65339.81525624568
1.608550066194E12,30702.85567385851,32355.09310657592,59029.13073030193,61326.27381858621
1.608550068243E12,27883.945720055242,30619.08771326322,52858.417483016216,60631.71593713224
1.608550070238E12,30041.806115662574,30554.873519340035,58105.83349947206,59344.690570502666
1.608550072238E12,31915.8716517172,29321.87610223223,55747.34606118837,57447.0493901989
1.608550074235E12,30828.379451995126,32095.82824325341,49728.81220642153,62032.71024233773
1.608550076233E12,29874.749909301638,35305.04276822118,55128.54886656271,62558.438747722386
1.608550078234E12,28152.800954542483,32561.77419792935,51704.93755605013,59919.84216294606
1.608550080233E12,29494.200837560933,30437.255317162682,53768.97279500084,59288.34320659826
1.60855008223E12,30114.202064206453,28657.812673808432,54863.61859572981,58893.306810455724
1.608550084184E12,24500.20242849435,31359.72218680766,52639.100845991044,56949.04333302954
1.608550086081E12,19734.776031286267,33870.58536401772,60306.670321254154,59953.62275714774
1.608550088079E12,22002.57415987918,35263.05288364618,64857.66647963909,60456.82501954436
1.60855009008E12,19749.481577676874,37895.07849195101,64284.61111137629,63292.11883686998
1.608550092077E12,21872.961733718486,38214.10689519792,58088.181504265034,64489.36263799811
1.608550094028E12,23752.844368036433,38123.589710515145,53830.36781996202,65147.8405940909
1.608550096126E12,23567.109541226528,35608.42050886367,49818.03672782936,57437.54443697978
1.608550098072E12,23650.65867731836,36897.408304320095,53542.84533370973,57138.63318051242
1.608550100028E12,26477.84478347043,36077.10757108714,58147.27898891208,55878.40654483542
1.608550101984E12,22841.161739397783,29378.943587468286,57914.96555923209,56630.72599476729
1.608550104021E12,25659.315938026288,36384.80590222514,59428.83849784362,58120.000052193405
1.608550105974E12,28703.94943791813,31873.03547201799,50487.01243499334,58757.620102757035
1.608550107973E12,35588.427292162625,27000.65927013236,57717.29227878979,56465.86497843471
1.608550110118E12,30639.679642422132,29568.250098599907,58730.79940483538,56181.70164904483
1.608550112064E12,31529.103942326376,29502.27490664436,69228.7358839952,58297.20213877103
1.608550114064E12,27505.97397574447,27872.359124671802,69572.88546650925,57601.07326184651
1.608550116121E12,27645.102238918138,33356.13911162196,64433.90748306995,57696.71153060833
1.608550118163E12,29142.09550542297,28648.012380262528,62747.87526054078,61105.40166892001
1.608550120157E12,23407.914153812613,33497.017922477506,54466.06032718738,56522.2287285177
1.608550122155E12,27501.943284058736,38995.63739140539,47427.00042866196,53120.9654301012
