523.3010,0.0000,109.0000
523.3010,1.0000,100.0000
523.3010,2.0000,99.0000
523.3010,3.0000,110.0000
523.3020,4.0000,95.0000
523.3020,5.0000,110.0000
523.3020,6.0000,96.0000
523.3020,7.0000,96.0000
523.3020,8.0000,104.0000
523.3020,9.0000,108.0000
523.3020,10.0000,95.0000
523.3030,11.0000,104.0000
523.3030,12.0000,98.0000
523.3030,13.0000,102.0000
523.3030,14.0000,109.0000
523.3030,15.0000,95.0000
523.3030,16.0000,108.0000
523.3030,17.0000,97.0000
523.3040,18.0000,103.0000
523.3040,19.0000,110.0000
523.3040,20.0000,95.0000
523.3040,21.0000,107.0000
523.3040,22.0000,100.0000
523.3040,23.0000,95.0000
523.3050,24.0000,109.0000
523.3050,25.0000,96.0000
523.3050,26.0000,107.0000
523.3050,27.0000,106.0000
523.3050,28.0000,95.0000
523.3050,29.0000,109.0000
523.3050,30.0000,94.0000
523.3060,31.0000,106.0000
523.3060,32.0000,109.0000
523.3060,33.0000,96.0000
523.3060,34.0000,110.0000
523.3060,35.0000,97.0000
523.3060,36.0000,110.0000
523.3060,37.0000,95.0000
523.3070,38.0000,108.0000
523.3070,39.0000,98.0000
523.3070,40.0000,96.0000
523.3070,41.0000,109.0000
523.3070,42.0000,95.0000
523.3070,43.0000,108.0000
523.3070,44.0000,101.0000
523.3080,45.0000,95.0000
523.3080,46.0000,109.0000
523.3080,47.0000,95.0000
523.3080,48.0000,105.0000
523.3080,49.0000,108.0000
523.3080,50.0000,95.0000
523.3080,51.0000,109.0000
523.3090,52.0000,96.0000
523.3090,53.0000,101.0000
523.3090,54.0000,107.0000
523.3090,55.0000,95.0000
523.3090,56.0000,110.0000
523.3090,57.0000,97.0000
523.3090,58.0000,98.0000
523.3100,59.0000,109.0000
523.3100,60.0000,108.0000
523.3100,61.0000,98.0000
523.3100,62.0000,95.0000
523.3100,63.0000,109.0000
523.3100,64.0000,94.0000
523.3100,65.0000,104.0000
523.3100,66.0000,108.0000
523.3110,67.0000,96.0000
523.3110,68.0000,110.0000
523.3110,69.0000,96.0000
523.3110,70.0000,104.0000
523.3110,71.0000,104.0000
523.3110,72.0000,95.0000
523.3120,73.0000,110.0000
523.3120,74.0000,97.0000
523.3120,75.0000,102.0000
523.3120,76.0000,109.0000
523.3120,77.0000,95.0000
523.3120,78.0000,107.0000
523.3120,79.0000,99.0000
523.3130,80.0000,101.0000
523.3130,81.0000,110.0000
523.3130,82.0000,95.0000
523.3130,83.0000,107.0000
523.3130,84.0000,96.0000
523.3130,85.0000,109.0000
523.3130,86.0000,95.0000
523.3140,87.0000,104.0000
523.3140,88.0000,99.0000
523.3140,89.0000,92.0000
523.3140,90.0000,109.0000
523.3140,91.0000,96.0000
523.3140,92.0000,104.0000
523.3140,93.0000,106.0000
523.3150,94.0000,94.0000
523.3150,95.0000,109.0000
523.3150,96.0000,97.0000
523.3150,97.0000,103.0000
523.3150,98.0000,109.0000
523.3150,99.0000,95.0000
523.3150,100.0000,108.0000
