1.608552048155E12,158794.2274470872,79483.34006713184,188939.61726685375,146811.57995323878
1.608552050188E12,169462.987573539,137473.6280089096,231850.004565818,212393.1834727241
1.608552052188E12,248690.45132822674,134296.5929370569,229119.9666820739,225297.44421760124
1.60855205413E12,232684.8274614817,132013.05734055323,238190.7109169245,226155.52760349785
1.608552056126E12,212948.82937826874,118165.46275978036,194036.92229951246,208837.69203699243
1.608552058294E12,237573.62158128995,87467.16567279761,158031.57213587224,202704.12741722818
1.60855206027E12,267377.24053625535,89744.97866311028,146905.56042295299,168648.6754818902
1.608552063294E12,268445.5638980929,82980.07781119327,153076.09951839125,193142.0090231227
1.608552065337E12,264943.21366664005,77737.83858297173,138578.2869595723,182152.85306676975
1.608552067191E12,241991.54778461173,72216.76713556136,119747.16642571603,165935.87243236628
1.608552069138E12,263058.9305500478,46723.4746620332,106321.91326528712,155598.14207524847
1.60855207109E12,48105.74049623826,39623.68091897286,64407.43683196909,72035.93313299163
1.608552073138E12,29816.940427843165,32088.56266561209,55796.58588538043,64025.320568519055
1.608552075186E12,29677.65462645659,30057.052013053755,60326.26848000638,55638.29832190852
1.60855207719E12,31489.194522505804,32190.930734727222,56752.881112197145,50497.914939543145
1.608552079281E12,32957.159232249665,34301.334259667594,57300.50187378269,49979.690855630586
1.608552081181E12,34574.74843642499,33477.74578562865,57100.46404708278,52294.85140760271
1.608552083181E12,30332.74278587929,36355.14381696236,57926.871425895435,55786.51465002479
1.608552085126E12,33901.11481060957,33125.15630703732,58251.11387236684,58551.10730937432
1.608552087127E12,30856.858145204154,34838.35062227391,59525.58054856076,56934.19674792543
1.608552089083E12,26285.731332095635,36639.37209536444,59063.554206012224,55102.22182246754
1.608552091078E12,28699.83152249148,32800.32991564092,57418.56940979617,55343.53882896642
1.608552093077E12,26825.536926282963,33866.37268971356,54109.18709200026,52853.067708078735
1.608552095075E12,25388.123749745115,34075.57721439638,60712.52859093694,54455.388154190376
1.608552097122E12,24062.739372011663,36381.61373606702,52662.51759184826,53913.14702075148
1.608552099024E12,22023.785976814404,39628.99383881937,51955.0844171265,59652.526272988136
1.608552101027E12,21783.32060932601,36194.00900525491,59613.70511352448,61755.30077157349
1.608552103071E12,21709.37669035001,31339.53606851474,59062.27390068082,61244.31576604332
1.608552105019E12,25071.869789659504,34068.499226135835,65004.759857863086,61980.44988263923
1.608552107067E12,24517.26073699996,31008.448075552806,64496.831284967324,60481.038818361885
1.608552109021E12,28512.742252136435,27429.881530043258,59880.047361271805,59380.24052427151
1.608552111018E12,30820.330458443652,32043.21417801131,59300.98427003911,57551.45235752847
1.608552113123E12,27751.27628107373,31617.523221508076,54834.61054901972,55737.05581986155
1.608552115062E12,24818.146492681888,30959.299919283767,51258.03237503269,56812.52218576745
1.608552117063E12,27821.98784045273,23157.695518344834,50045.21735421533,54782.73491946535
1.60855211911E12,29559.719103770592,24547.039774896803,51587.7881455028,54075.07890817128
1.608552121106E12,28100.186452955764,26745.591644047858,51242.436636057464,51763.044455504845
1.608552123205E12,27142.367848752343,29590.000850494587,50604.44338609425,47710.614741083235
1.608552125103E12,26332.38605918517,28923.844852469738,58405.93570179254,53528.93856966839
1.6085521272E12,26371.375542503964,32302.87615829097,59026.9200160866,53292.11303840033
1.608552129155E12,27111.428168309212,27473.27605616832,63924.310665539524,55541.09147617192
1.608552131051E12,27484.52553061312,26659.336855253143,68561.20740377973,57478.354945068684
1.608552133051E12,25535.000972485013,31198.19541048233,62292.16792189519,57490.08174535603
1.608552135049E12,25787.138255883478,31474.026021834285,57773.424825035785,58017.55120138664
1.608552137044E12,27450.41773990425,28047.24810552292,54465.809299000124,59295.91912004935
1.608552139094E12,24294.519250298406,31104.250156027487,60590.91063103626,59466.26489465547
1.608552141148E12,30883.97739072399,33964.196535851304,61574.36383914337,57204.1276165947
1.608552143188E12,30216.533496442218,33441.39572819503,62884.71415689703,55943.76836525865
1.608552145191E12,29900.991858121834,35797.774476095576,59369.5618798188,54228.166514941615
1.608552147289E12,32397.35402115238,28542.65237288624,59230.061614648956,48477.03259066632
1.608552149282E12,28623.431816098477,28107.57727702559,54581.739439347504,53049.49163021212
1.608552151235E12,27214.480608093392,31641.938453146297,56835.6345281766,54885.7112217187
1.608552153184E12,25088.402360356115,29914.311909898195,52159.398531298066,57793.87323034949
1.608552155184E12,24760.612714379346,32610.634463033184,53291.96271857458,61657.5740954768
1.608552157185E12,25747.989625831495,38075.3456687979,52566.55924064625,54222.78617728943
1.608552159132E12,26926.70461458917,37302.47892219323,50392.67952043098,51136.39380472777
1.608552161131E12,32435.8216348815,34690.68638117567,53022.89009806678,47800.54417225557
1.608552163081E12,25529.109437402287,36917.50938183889,54281.95868688472,54589.4289346162
1.60855216508E12,26137.590872899164,32997.47333913683,49153.3567161757,53000.56785868534
1.608552167225E12,25654.909249742945,32028.264759126694,46388.48455729412,52693.93365698469
1.608552169127E12,23348.31834851583,30931.116418599326,48684.522647732454,53877.55088641101
1.608552171077E12,23487.58643238451,36889.17663346323,50233.72218704938,52150.2891991808
1.608552173073E12,23227.05462239294,38561.5268498114,54036.31696953542,54955.130040770186
1.608552175072E12,24408.323081055554,36418.25699659511,51929.071395257844,52734.53219084374
1.608552177023E12,25315.421129705654,37761.14433002141,51184.09765478425,53994.02242919253
1.608552179069E12,30415.405298751437,34410.01642802653,52803.26456773882,55077.06147007048
1.60855218107E12,26901.19970122549,33354.61721390633,55468.5315380963,50728.90294654552
1.608552183067E12,29463.534463392283,33120.1554833416,57637.5513032655,55118.756185379265
1.60855218497E12,26916.590625244055,33189.88763451424,57867.51467402506,56947.571659515255
1.608552187022E12,23935.061992502142,31625.904727388963,54835.04127698355,60613.98851369434
1.608552189017E12,26544.77671865934,26645.525077963335,55168.09129774448,59014.302937273205
1.608552190917E12,26033.570236560987,24077.116723209656,54895.8503510537,59541.94671647345
1.608552192965E12,26799.15340081582,21675.678617910962,48176.68181941765,54983.392163821714
1.608552194866E12,24621.60920751459,27904.25154617283,57972.90950417608,53618.59278984575
1.608552196863E12,23330.018568793494,30864.40570908068,61661.2041376556,55248.45909570082
1.608552198863E12,25093.02700949718,32502.071018440834,62543.594198552804,55131.53963592872
1.60855220086E12,27253.118411879692,32353.74703222844,63363.51012505109,55381.40923413271
1.60855220286E12,27003.04039765723,32635.280119316307,54129.160758594364,58563.36011120048
1.608552204859E12,28211.107340853698,27332.87505543565,56733.50323990084,54904.257131469276
1.608552206808E12,27525.86500633045,28445.88771452697,55768.51156852575,55152.219548280715
